User	Party	Round	Question	Answer	Confidence	Justification	Source
2	4	2	22	3	3	UKIP have pledged to remove tuition fees for those who qualify through academic performance. There are several criteria for this:  'Subject to academic performance UKIP will remove tuition fees for students taking approved degrees in science, medicine, technology, engineering, maths on the condition that they live, work and pay tax in the UK for five years after the completion of their degrees.'  It is safe to assume that tuition fees will still remain for those who chose to pursue other subjects, or who cannot demonstrate the academic excellence required for tuition fee exemption.	http://www.ukip.org/policies_for_people
4	4	2	22	3	2	"""Subject to academic performance UKIP will remove tuition fees for students taking approved degrees in science, medicine, technology, engineering, maths on the condition that they live, work and pay tax in the UK for five years after the completion of their degrees."" But not scrap TF generally."	http://www.ukip.org/policies_for_people
8	4	2	22	3	4	"""Subject to academic performance UKIP will remove tuition fees for students taking approved degrees in science, medicine, technology, engineering, maths on the condition that they live, work and pay tax in the UK for five years after the completion of their degrees. "",""http://www.ukip.org/policies_for_people"	http://www.ukip.org/policies_for_people
9	4	2	22	3	2	Partially...  'Subject to academic performance UKIP will remove tuition fees for students taking approved degrees in science, medicine, technology, engineering, maths on the condition that they live, work and pay tax in the UK for five years after the completion of their degrees.'	http://www.ukip.org/policies_for_people
10	4	2	22	3	3	"The UKIP website states:  "" 'Äì Subject to academic performance UKIP will remove tuition fees for students taking approved degrees in science, medicine, technology, engineering, maths on the condition that they live, work and pay tax in the UK for five years after the completion of their degrees.""   "	http://www.ukip.org/policies_for_people
2	4	2	23	5	4	This is UKIP's central policy commitment.  'UKIP will leave the EU and save at least £8bn pa in net contributions.' 	http://www.ukip.org/policies_for_people
4	4	2	23	5	4	"""'Äì UKIP will leave the EU, and take back control of our borders. Work permits will be permitted to fill skills gaps in the UK jobs market.""  "	http://www.ukip.org/policies_for_people
8	4	2	23	5	4	"UKIP have always campaigned for withdrawal from the European Union.   ""UKIP believes in Britain becoming a democratic, self-governing country once again. This can only be achieved by getting our nation out of the European Union and reasserting the sovereignty of Parliament."",""http://www.ukip.org/issues"	http://www.ukip.org/issues
9	4	2	23	5	4	UKIP will leave the EU and save at least £8bn pa in net contributions.'	http://www.ukip.org/policies_for_people
10	4	2	23	5	4	"This is a key policy for UKIP.  Their website states:  "" UKIP believes in Britain becoming a democratic, self-governing country once again. This can only be achieved by getting our nation out of the European Union and reasserting the sovereignty of Parliament."" "	http://www.ukip.org/issues
2	4	2	25	4	3	UKIP's official website pledges that:  'UKIP will cut the foreign aid budget by £9bn pa, prioritising disaster relief and schemes which provide water and inoculation against preventable diseases.'  This represents a major cutting of foreign aid, but does not represent a complete ending of aid.  UKIP policy is that the UK should not maintain THE CURRENT LEVEL of foreign aid, but not necessarily that it should end support full stop.	http://www.ukip.org/policies_for_people
4	4	2	25	5	4	"""'Äì UKIP will cut the foreign aid budget by £9bn pa, prioritising disaster relief and schemes which provide water and inoculation against preventable diseases."",""http://www.ukip.org/policies_for_people "	http://www.ukip.org/policies_for_people
8	4	2	25	5	4	"""UKIP will cut the foreign aid budget by £9bn pa, prioritising disaster relief and schemes which provide water and inoculation against preventable diseases.""   Issues section of website calls for cuts to foreign aid that are ""real and rigorous."" "	http://www.ukip.org/policies_for_people
9	4	2	25	5	4	UKIP will cut the foreign aid budget by £9bn pa, prioritising disaster relief and schemes which provide water and inoculation against preventable diseases.'	http://www.ukip.org/policies_for_people
10	4	2	25	5	4	"The UKIP website states plans to:  ""- Make cuts to foreign aid that are real and rigorous.""  "	http://www.ukip.org/issues
2	4	2	26	3	3	Whilst UKIP once advocated scrapping Trident, Nigel Farage has denied knowlege of this policy, and its page on the party's website has been deleted. UKIP has no publicy-stated policy or commitment to maintain or dispose of Trident.	http://www.newstatesman.com/politics/2014/01/nigel-farage-still-doesnt-know-ukips-policies-dont-expect-it-damage-him
4	4	2	26	5	2	"""But [Farage] said he was ""really annoyed"" by suggestions that UKIP, whose main policy remains taking Britain out of the EU, was not committed to Trident - the independent submarine-based ballistic missile weapons system which dates back to the 1960s.  He rejected suggestions that calls to scrap Trident had appeared at one stage on the party's official website."",""http://www.bbc.co.uk/news/uk-politics-25879302"	http://www.bbc.co.uk/news/uk-politics-25879302
8	4	2	26	4	2	"In 2010 UKIP seemed to favour retaining Trident but then eventually replacing it in the long run:  ""Maintain Britain's independent nuclear deterrent with existing Trident submarines and then replace them with four British-built submarines armed with US missiles"" Therefore, in principle, disagree with the question."	http://www.politicsresources.net/area/uk/ge10/man/parties/UKIPManifesto2010.pdf
9	4	2	26	5	3	"'""We have been thinking very hard what to do with Trident...but it will not involve scrapping Trident.  ""I think there is an argument that, in tight times, we could go down from four to three submarines, but I think we need to maintain the independent nuclear deterrent.""'"	http://www.bbc.co.uk/news/uk-politics-25879302
10	4	2	26	4	3	"The BBC reports on an interview given by Nigel Farage to LBC radio on 24th January 2014. Farage stated:  ""  We have been thinking very hard what to do with Trident...but it will not involve scrapping Trident ""  I'm sticking with my answer because my source seems to be the most recent."	http://www.bbc.co.uk/news/uk-politics-25879302
2	4	2	27	1	4	UKIP policy is to leave the EU, and establish an 'Australian-style points-based system' for immigration, and acknowledges the benefits of  'limited, controlled immigration'.  UKIP's website pledges that: 'UKIP will leave the EU, and take back control of our borders. Work permits will be permitted to fill skills gaps in the UK jobs market. (...) We will extend to EU citizens the existing points-based system for time-limited work permits. Those coming to work in the UK must have a job to go to, must speak English, must have accommodation agreed prior to their arrival, and must have NHS-approved health insurance.'  These excerpts are not a commitment to quotas per se, but quotas are clearly implied by these policies.	http://www.ukip.org/policies_for_people
4	4	2	27	1	4	"""'Äì We will extend to EU citizens the existing points-based system for time-limited work permits. Those coming to work in the UK must have a job to go to, must speak English, must have accommodation agreed prior to their arrival, and must have NHS-approved health insurance."",""http://www.ukip.org/policies_for_people"	http://www.ukip.org/policies_for_people
8	4	2	27	1	4	"Äì ""UKIP will leave the EU, and take back control of our borders. Work permits will be permitted to fill skills gaps in the UK jobs market.  .... We will extend to EU citizens the existing points-based system for time-limited work permits. "",""http://www.ukip.org/policies_for_people"	http://www.ukip.org/policies_for_people
9	4	2	27	1	1	Changed from 'neither agree nor disagree' to completely agree now that quotas have been removed from the statement.	
10	4	2	27	1	3	"Although previously UKIP had called for quotas, in an article in the Daily Telegraph on 4th March 2015, Nigel Farage did not advocate quotas:  ""We'd close our open borders with Europe and establish a points-based system to make the rules more fair for our friends in Commonwealth countries 'Äì ensuring that Britain has enough doctors, and other skilled workers for our economy to grow, and to put British people first.""  With the new question I have changed my answer to 'Completely Agree'.   "	http://www.telegraph.co.uk/news/politics/nigel-farage/11447132/Nigel-Farage-Ukips-immigration-policy-is-built-on-fairness.html
2	4	2	29	1	4	UKIP has pledged to force anyone new to the country to have NHS-approved private health insurance or not be allowed in. After 5 years of living in the UK and paying NI, people would be allowed to use the NHS.  'We will ensure that visitors to the UK, and migrants until they have paid NI for five years, have NHS-approved private health insurance as a condition of entry to the UK, saving the NHS £2bn pa. UKIP will commit to spending £200m of the £2bn saving to end hospital car parking charges in England.'	http://www.ukip.org/policies_for_people
4	4	2	29	1	2	"""Keep NHS free at the point of delivery. ... Ensure all visitors and migrants who have been here for fewer than five years have NHS-approved medical insurance as a condition of entry to UK""  "	http://www.bbc.co.uk/news/uk-politics-29642613
